rental_id,customer_id,movie_id,date_rented,date_watched,date_expires,rental_amount,credit_card_number,credit_card_type,customer_rating
5380,575,43,2025-04-26,2025-04-29,2025-04-30,8.94,4304108798783363,VS,2
5381,486,769,2024-08-20,2024-08-26,2024-08-27,7.30,4813006142464084,VS,3
5382,927,785,2025-05-19,2025-05-23,2025-05-24,5.80,5372297307696541,MC,1
5383,727,1072,2024-11-12,2024-11-13,2024-11-14,3.20,4616081265331956,VS,4
5384,1168,237,2025-03-04,2025-03-09,2025-03-10,7.21,5583216941777812,MC,5
5385,162,1045,2025-05-01,2025-05-07,2025-05-08,4.30,5331077460039022,MC,1
5386,280,746,2025-01-30,2025-02-01,2025-02-02,10.24,4722214586535286,VS,5
5387,1170,147,2024-09-01,2024-09-06,2024-09-07,7.24,4108238036847066,VS,2
5388,1116,888,2025-04-26,2025-04-28,2025-04-29,6.98,5518148084137376,MC,2
5389,479,1152,2024-06-19,2024-06-20,2024-06-21,5.96,374083947790738,AX,5
5390,975,1172,2024-08-19,2024-08-25,2024-08-26,6.54,341654459656096,AX,5
5391,1062,120,2024-01-11,2024-01-13,2024-01-14,7.28,4795011377358304,VS,4
5392,942,710,2024-12-19,2024-12-24,2024-12-25,5.24,5431807618799704,MC,4
5393,910,845,2024-12-20,2024-12-25,2024-12-26,7.78,4832783371927186,VS,2
5394,450,1011,2025-03-17,2025-03-19,2025-03-20,4.77,344544910966232,AX,5
5395,1099,749,2025-06-11,2025-06-16,2025-06-17,4.53,347603441848039,AX,3
5396,917,671,2025-01-12,2025-01-17,2025-01-18,6.20,5137504663858276,MC,4
5397,647,1062,2024-04-19,2024-04-21,2024-04-22,10.36,345166200071045,AX,5
5398,132,698,2024-05-20,2024-05-21,2024-05-22,10.44,370927422887936,AX,1
5399,914,466,2024-10-11,2024-10-13,2024-10-14,7.01,5482664464256531,MC,3
5400,445,791,2025-05-23,2025-05-24,2025-05-25,8.36,5526597714528352,MC,4
5401,1110,983,2025-01-03,2025-01-08,2025-01-09,5.77,370079539151655,AX,2
5402,282,126,2025-06-09,2025-06-11,2025-06-12,6.41,4720892687213875,VS,5
5403,184,854,2024-11-02,2024-11-06,2024-11-07,8.79,4398211751566828,VS,1
5404,637,593,2025-04-06,2025-04-08,2025-04-09,3.87,5499385492215898,MC,2
5405,148,1017,2024-04-11,2024-04-15,2024-04-16,5.33,5436483903739415,MC,3
5406,939,256,2024-10-24,2024-10-27,2024-10-28,6.37,378976230648841,AX,3
5407,308,821,2024-11-25,2024-12-01,2024-12-02,3.94,374249647134980,AX,2
5408,1125,582,2025-05-28,2025-06-01,2025-06-02,5.40,378923611099400,AX,4
5409,1111,407,2025-03-08,2025-03-14,2025-03-15,9.14,375375676898411,AX,1
5410,36,837,2024-03-27,2024-03-29,2024-03-30,7.03,377429723447112,AX,5
5411,66,400,2024-09-03,2024-09-09,2024-09-10,5.90,375254172618303,AX,5
5412,399,588,2025-02-26,2025-03-02,2025-03-03,5.64,4468926454785923,VS,3
5413,1003,489,2025-05-18,2025-05-22,2025-05-23,4.26,4393758853067616,VS,1
5414,1135,392,2024-11-16,2024-11-21,2024-11-22,8.02,5563968009628277,MC,5
5415,247,823,2024-03-17,2024-03-22,2024-03-23,3.31,349102337967585,AX,2
5416,755,941,2025-02-19,2025-02-20,2025-02-21,7.67,5505773059663966,MC,5
5417,1073,231,2024-03-30,2024-03-31,2024-04-01,4.68,374274179237652,AX,5
5418,665,574,2024-09-01,2024-09-07,2024-09-08,5.67,343222632739442,AX,3
5419,244,1008,2024-02-15,2024-02-16,2024-02-17,7.44,349422459591190,AX,1
5420,34,211,2024-11-01,2024-11-07,2024-11-08,8.14,5343905038524336,MC,5
5421,759,158,2025-06-07,2025-06-12,2025-06-13,5.58,5206534048686379,MC,3
5422,768,549,2025-01-30,2025-02-03,2025-02-04,9.74,5394341708143149,MC,2
5423,920,154,2024-03-24,2024-03-25,2024-03-26,3.65,4714689041530128,VS,2
5424,402,404,2024-02-12,2024-02-13,2024-02-14,3.99,371425276255230,AX,5
5425,23,1200,2024-09-06,2024-09-09,2024-09-10,10.36,5377776719725285,MC,1
5426,647,675,2024-04-21,2024-04-27,2024-04-28,3.21,370019951031206,AX,1
5427,733,354,2024-05-06,2024-05-12,2024-05-13,6.05,4366322606801260,VS,2
5428,197,312,2025-05-31,2025-06-03,2025-06-04,5.27,344258637899737,AX,2
5429,540,306,2025-05-21,2025-05-25,2025-05-26,7.38,344468252183360,AX,1
5430,235,266,2025-03-27,2025-03-31,2025-04-01,4.36,5323354457702382,MC,3
5431,884,1110,2024-01-30,2024-02-03,2024-02-04,6.75,4957136094436321,VS,1
5432,575,249,2025-03-04,2025-03-08,2025-03-09,6.67,340177079723079,AX,1
5433,777,425,2024-01-03,2024-01-09,2024-01-10,11.31,4570892624425711,VS,4
5434,110,665,2024-03-23,2024-03-24,2024-03-25,4.14,345596836652881,AX,2
5435,1089,531,2024-10-17,2024-10-22,2024-10-23,5.12,348987646950360,AX,3
5436,434,339,2024-11-19,2024-11-24,2024-11-25,8.89,376823410760762,AX,3
5437,873,267,2025-01-07,2025-01-13,2025-01-14,5.52,5125026220162271,MC,4
5438,966,560,2024-03-29,2024-03-30,2024-03-31,6.04,5349071934978202,MC,5
5439,810,156,2024-10-05,2024-10-06,2024-10-07,5.15,344577545404402,AX,4
5440,936,48,2024-09-13,2024-09-16,2024-09-17,4.27,378083417204029,AX,4
5441,148,662,2024-05-19,2024-05-22,2024-05-23,4.65,5283460678587076,MC,1
5442,679,571,2024-03-30,2024-04-04,2024-04-05,5.57,4237705775699505,VS,1
5443,211,143,2024-04-28,2024-04-29,2024-04-30,8.79,4090774653387065,VS,2
5444,1108,205,2024-02-02,2024-02-05,2024-02-06,6.24,4056892468847843,VS,4
5445,838,1196,2024-04-26,2024-04-28,2024-04-29,8.44,378409920894005,AX,1
5446,1009,1022,2024-09-01,2024-09-03,2024-09-04,10.73,5544022030997347,MC,3
5447,878,760,2024-02-22,2024-02-26,2024-02-27,8.98,349823201794387,AX,2
5448,955,617,2025-05-19,2025-05-20,2025-05-21,5.22,372023486081129,AX,1
5449,512,789,2025-03-27,2025-03-31,2025-04-01,5.67,4260604086500355,VS,1
5450,638,530,2024-10-05,2024-10-11,2024-10-12,7.39,4137101511068723,VS,3
5451,127,1183,2024-06-28,2024-07-04,2024-07-05,5.02,5185359932126850,MC,5
5452,58,18,2024-05-31,2024-06-06,2024-06-07,6.04,4644784943655071,VS,1
5453,452,221,2025-06-14,2025-06-17,2025-06-18,4.03,5565695688456268,MC,5
5454,245,461,2025-01-11,2025-01-15,2025-01-16,5.37,373209182969777,AX,4
5455,484,876,2024-09-15,2024-09-21,2024-09-22,5.95,5590710777630126,MC,4
5456,830,941,2024-01-13,2024-01-17,2024-01-18,5.82,375815361459943,AX,3
5457,1104,1170,2024-09-19,2024-09-22,2024-09-23,4.62,347402765711399,AX,5
5458,645,1169,2025-05-07,2025-05-08,2025-05-09,7.47,4401906343949544,VS,2
5459,419,589,2025-05-03,2025-05-07,2025-05-08,4.86,344335913406658,AX,5
5460,527,528,2025-01-01,2025-01-02,2025-01-03,9.01,5233892007593517,MC,3
5461,1199,773,2025-05-03,2025-05-09,2025-05-10,5.79,5261880825671945,MC,4
5462,763,947,2025-06-21,2025-06-24,2025-06-25,3.67,5100343795567305,MC,3
5463,269,1112,2024-03-23,2024-03-24,2024-03-25,7.51,373423306413008,AX,3
5464,1057,187,2024-01-16,2024-01-17,2024-01-18,4.52,343465554187851,AX,2
5465,669,732,2024-05-30,2024-06-01,2024-06-02,6.55,4726388426503020,VS,4
5466,639,1029,2024-03-27,2024-03-31,2024-04-01,4.78,347525828986207,AX,4
5467,934,446,2024-07-03,2024-07-06,2024-07-07,6.61,4978877975204791,VS,4
5468,393,991,2024-01-21,2024-01-26,2024-01-27,3.10,5364101999012391,MC,5
5469,399,539,2024-08-07,2024-08-10,2024-08-11,8.92,4438447587193400,VS,5
5470,710,708,2024-11-26,2024-11-29,2024-11-30,3.50,372585875350226,AX,3
5471,90,996,2025-04-18,2025-04-21,2025-04-22,9.61,4782332480431849,VS,1
5472,917,434,2024-04-02,2024-04-03,2024-04-04,5.26,4179747804250346,VS,2
5473,665,758,2025-05-08,2025-05-11,2025-05-12,5.59,343436781069079,AX,3
5474,1198,1014,2024-02-25,2024-02-29,2024-03-01,9.05,4646345619745570,VS,1
5475,225,23,2025-01-20,2025-01-24,2025-01-25,3.73,4605928415721364,VS,3
5476,933,642,2024-11-24,2024-11-28,2024-11-29,6.92,343128586724523,AX,1
5477,393,539,2024-07-28,2024-07-31,2024-08-01,8.63,5508056748786449,MC,5
5478,1193,861,2025-04-30,2025-05-05,2025-05-06,4.19,349689348582304,AX,1
5479,92,415,2024-05-27,2024-05-28,2024-05-29,6.47,4329392642592400,VS,3
5480,484,868,2024-10-26,2024-10-31,2024-11-01,7.79,344329212757015,AX,3
5481,1198,952,2024-05-31,2024-06-06,2024-06-07,5.68,5450596611054265,MC,3
5482,729,438,2025-01-02,2025-01-07,2025-01-08,9.94,4206894493309713,VS,1
5483,623,87,2024-03-27,2024-03-30,2024-03-31,7.91,347365810419620,AX,2
5484,658,118,2024-04-23,2024-04-29,2024-04-30,8.61,5424734806947721,MC,1
5485,983,700,2024-04-27,2024-05-03,2024-05-04,7.88,5546557943403149,MC,1
5486,885,1185,2024-10-10,2024-10-14,2024-10-15,9.71,349039138675849,AX,1
5487,230,1152,2025-05-28,2025-05-30,2025-05-31,8.26,379681065701495,AX,1
5488,733,922,2024-01-15,2024-01-20,2024-01-21,9.59,372352147694006,AX,5
5489,899,116,2024-05-16,2024-05-17,2024-05-18,6.93,347961020715923,AX,4
5490,779,342,2024-08-23,2024-08-29,2024-08-30,10.41,4983776791616650,VS,5
5491,301,1181,2024-04-19,2024-04-21,2024-04-22,4.67,5124068234200204,MC,2
5492,1155,815,2024-08-14,2024-08-20,2024-08-21,4.03,341012398919697,AX,1
5493,147,633,2024-06-18,2024-06-22,2024-06-23,4.92,342117063939351,AX,5
5494,489,843,2024-12-30,2024-12-31,2025-01-01,10.71,5218111269505522,MC,5
5495,1182,843,2024-05-27,2024-05-28,2024-05-29,10.70,374781688413945,AX,2
5496,720,724,2024-01-12,2024-01-18,2024-01-19,5.39,347542528327343,AX,5
5497,315,9,2024-08-09,2024-08-10,2024-08-11,11.55,371449828803198,AX,1
5498,784,1162,2024-10-07,2024-10-12,2024-10-13,9.05,5377524194258387,MC,1
5499,449,1,2025-05-18,2025-05-20,2025-05-21,6.95,4649456498961846,VS,4
5500,419,1076,2025-05-22,2025-05-27,2025-05-28,7.59,5523580343408840,MC,4
5501,356,28,2025-01-07,2025-01-11,2025-01-12,9.56,4510982442341981,VS,4
5502,670,204,2024-09-21,2024-09-25,2024-09-26,3.23,378479577920274,AX,3
5503,770,832,2024-03-24,2024-03-30,2024-03-31,7.12,4367061441507639,VS,3
5504,178,201,2025-03-26,2025-03-29,2025-03-30,4.44,345343409369886,AX,4
5505,283,995,2024-12-19,2024-12-24,2024-12-25,7.73,5402431855543848,MC,5
5506,500,889,2024-04-22,2024-04-28,2024-04-29,4.48,370052320252312,AX,1
5507,241,229,2024-07-05,2024-07-09,2024-07-10,3.80,5115935772770316,MC,5
5508,940,56,2025-04-28,2025-05-04,2025-05-05,6.22,344537402010205,AX,2
5509,120,253,2024-03-15,2024-03-16,2024-03-17,3.13,346143692188223,AX,5
5510,741,863,2024-04-14,2024-04-17,2024-04-18,4.01,348099180954882,AX,1
5511,1165,1196,2024-10-13,2024-10-15,2024-10-16,8.73,5590875501629125,MC,4
5512,134,979,2024-06-07,2024-06-11,2024-06-12,6.34,4488970612504702,VS,2
5513,658,1184,2024-06-01,2024-06-05,2024-06-06,5.31,4930975475350782,VS,1
5514,112,88,2024-03-05,2024-03-09,2024-03-10,8.93,4567944412692965,VS,5
5515,871,106,2024-10-15,2024-10-17,2024-10-18,6.85,370655388571562,AX,1
5516,975,1,2024-07-04,2024-07-08,2024-07-09,8.75,5558083898019272,MC,4
5517,626,746,2024-06-15,2024-06-17,2024-06-18,10.53,378183836115592,AX,2
5518,994,205,2024-11-20,2024-11-22,2024-11-23,8.30,4719348572660158,VS,2
5519,505,1008,2025-02-05,2025-02-11,2025-02-12,7.36,5419518703238602,MC,3
5520,490,476,2024-09-20,2024-09-21,2024-09-22,7.04,4763091638994309,VS,4
5521,887,587,2025-04-22,2025-04-28,2025-04-29,5.36,378447691079225,AX,3
5522,59,841,2024-05-03,2024-05-08,2024-05-09,3.77,377537236591962,AX,2
5523,2,1188,2024-06-12,2024-06-14,2024-06-15,3.47,379084691157690,AX,5
5524,43,511,2025-04-17,2025-04-21,2025-04-22,7.07,4158295664255428,VS,3
5525,379,1162,2025-06-14,2025-06-16,2025-06-17,8.94,4911205051338726,VS,5
5526,205,380,2024-12-11,2024-12-12,2024-12-13,10.94,340025907916858,AX,4
5527,631,681,2025-06-24,2025-06-27,2025-06-28,4.79,375454472130167,AX,3
5528,428,437,2025-01-02,2025-01-08,2025-01-09,8.73,371904934441027,AX,3
5529,987,395,2024-10-10,2024-10-12,2024-10-13,9.16,4565366708854599,VS,2
5530,915,303,2024-03-07,2024-03-13,2024-03-14,4.00,4213641787905845,VS,1
5531,799,276,2025-06-22,2025-06-27,2025-06-28,7.59,345901811104168,AX,5
5532,479,1187,2025-06-18,2025-06-24,2025-06-25,5.24,5189175428722105,MC,2
5533,1019,609,2024-02-04,2024-02-09,2024-02-10,7.05,5202351821471923,MC,5
5534,816,577,2025-05-01,2025-05-02,2025-05-03,7.11,4226926938623845,VS,3
5535,71,119,2024-02-29,2024-03-01,2024-03-02,5.99,371007343871778,AX,3
5536,105,385,2025-02-17,2025-02-19,2025-02-20,6.42,4654851598307082,VS,4
5537,551,642,2024-10-23,2024-10-26,2024-10-27,9.30,5379039668820011,MC,2
5538,239,295,2025-01-30,2025-02-01,2025-02-02,7.04,349794094623407,AX,3
5539,753,847,2025-01-01,2025-01-02,2025-01-03,8.83,4075330034205468,VS,5
5540,124,503,2024-11-09,2024-11-11,2024-11-12,6.40,4462833980025525,VS,4
5541,718,163,2024-05-23,2024-05-26,2024-05-27,6.99,5270864003946346,MC,5
5542,798,668,2025-02-09,2025-02-13,2025-02-14,6.69,4520204286659081,VS,2
5543,538,1100,2024-07-11,2024-07-15,2024-07-16,5.00,348258603515252,AX,3
5544,333,787,2024-03-08,2024-03-13,2024-03-14,5.94,4300238873113108,VS,3
5545,486,165,2024-08-17,2024-08-23,2024-08-24,8.17,376422500147034,AX,3
5546,221,440,2024-04-14,2024-04-19,2024-04-20,8.99,370700749244803,AX,2
5547,888,243,2024-06-17,2024-06-19,2024-06-20,6.42,5377617982468961,MC,5
5548,55,49,2025-03-20,2025-03-22,2025-03-23,9.77,4053200369457095,VS,4
5549,1026,47,2024-06-30,2024-07-02,2024-07-03,7.16,346964651116284,AX,3
5550,230,1107,2024-08-07,2024-08-13,2024-08-14,5.45,5417847327612966,MC,1
5551,579,42,2025-04-30,2025-05-04,2025-05-05,7.96,341070112017700,AX,5
5552,845,486,2025-02-16,2025-02-22,2025-02-23,9.26,345742876979020,AX,4
5553,212,134,2024-06-20,2024-06-26,2024-06-27,5.97,4894780214606612,VS,5
5554,561,521,2024-12-01,2024-12-02,2024-12-03,5.13,4411609414738874,VS,5
5555,952,81,2024-08-07,2024-08-09,2024-08-10,3.45,4790798858259484,VS,3
5556,1021,161,2024-09-25,2024-09-28,2024-09-29,5.03,4939728047596961,VS,3
5557,288,718,2025-01-06,2025-01-09,2025-01-10,7.95,5479108983107895,MC,5
5558,600,539,2025-06-11,2025-06-12,2025-06-13,6.14,5307921966819838,MC,3
5559,25,736,2025-05-22,2025-05-23,2025-05-24,5.98,5135484608091286,MC,4
5560,568,59,2024-04-07,2024-04-08,2024-04-09,4.08,375218749955240,AX,2
5561,471,777,2024-01-28,2024-02-02,2024-02-03,5.70,4092443110009030,VS,2
5562,949,378,2025-04-12,2025-04-17,2025-04-18,3.94,5166387655985776,MC,3
5563,171,69,2025-02-27,2025-03-02,2025-03-03,10.81,346142203846080,AX,4
5564,1073,871,2024-01-29,2024-01-30,2024-01-31,7.17,4668652789361659,VS,4
5565,12,1046,2024-08-28,2024-08-31,2024-09-01,3.50,4437184101344560,VS,4
5566,692,1009,2025-03-16,2025-03-21,2025-03-22,5.72,5462717657245545,MC,2
5567,552,45,2024-01-23,2024-01-24,2024-01-25,7.01,4062685514417134,VS,3
5568,1048,500,2025-06-04,2025-06-09,2025-06-10,8.40,5364966376033934,MC,1
5569,112,67,2025-03-30,2025-04-04,2025-04-05,8.06,5263652212917337,MC,5
5570,56,801,2024-05-18,2024-05-24,2024-05-25,3.79,5129524426381667,MC,1
5571,677,191,2025-06-10,2025-06-11,2025-06-12,8.34,4725418777685438,VS,1
5572,428,940,2025-04-17,2025-04-19,2025-04-20,6.86,5326204350203654,MC,3
5573,729,925,2025-03-15,2025-03-16,2025-03-17,4.15,371962173247302,AX,3
5574,456,807,2024-02-05,2024-02-06,2024-02-07,5.44,4902155154495823,VS,1
5575,890,223,2025-04-18,2025-04-24,2025-04-25,5.69,378997961325676,AX,5
5576,660,865,2025-02-27,2025-03-01,2025-03-02,3.30,349497063060336,AX,3
5577,312,465,2024-05-20,2024-05-25,2024-05-26,9.57,373013192087921,AX,4
5578,885,887,2025-04-08,2025-04-09,2025-04-10,8.24,5538224975374584,MC,2
5579,648,80,2024-07-21,2024-07-25,2024-07-26,5.22,4880164290376995,VS,2
5580,935,742,2024-12-12,2024-12-15,2024-12-16,6.40,345518369085100,AX,2
5581,656,393,2024-03-18,2024-03-22,2024-03-23,5.75,372489579048743,AX,3
5582,69,19,2024-05-23,2024-05-25,2024-05-26,4.31,345240784262187,AX,3
5583,709,1084,2025-02-15,2025-02-21,2025-02-22,6.08,4450711778648727,VS,4
5584,526,1103,2024-10-30,2024-11-02,2024-11-03,3.42,5460979126344900,MC,3
5585,186,667,2025-02-02,2025-02-07,2025-02-08,3.45,340791472641691,AX,5
5586,356,854,2024-09-06,2024-09-11,2024-09-12,6.49,4887292936206037,VS,3
5587,775,963,2024-10-25,2024-10-31,2024-11-01,8.91,5460254434818971,MC,3
5588,840,527,2025-03-02,2025-03-07,2025-03-08,7.64,4341678600100084,VS,2
5589,849,828,2025-04-17,2025-04-22,2025-04-23,10.38,5135382020319418,MC,1
5590,728,171,2025-04-14,2025-04-15,2025-04-16,6.36,4328440792818204,VS,3
5591,1107,914,2024-03-14,2024-03-15,2024-03-16,6.91,4348789834233659,VS,2
5592,679,611,2025-01-30,2025-02-01,2025-02-02,8.11,4592531791564674,VS,4
5593,348,234,2025-06-13,2025-06-17,2025-06-18,3.97,345675217003085,AX,2
5594,356,268,2024-09-20,2024-09-21,2024-09-22,5.95,4210165920830559,VS,4
5595,295,60,2025-06-11,2025-06-17,2025-06-18,10.67,4623191725248049,VS,5
5596,1001,426,2024-01-25,2024-01-31,2024-02-01,3.59,4470996701466486,VS,3
5597,935,1055,2024-10-14,2024-10-18,2024-10-19,7.75,4295049681122199,VS,4
5598,1079,667,2025-05-07,2025-05-12,2025-05-13,3.35,4375767431890022,VS,1
5599,794,40,2024-11-07,2024-11-09,2024-11-10,10.30,5190001339837655,MC,3
5600,555,338,2025-05-24,2025-05-30,2025-05-31,7.31,373862401008039,AX,5
5601,342,186,2024-08-06,2024-08-09,2024-08-10,6.44,4462552684362158,VS,3
5602,547,238,2024-03-21,2024-03-23,2024-03-24,5.94,4145672118850308,VS,2
5603,778,444,2024-12-24,2024-12-28,2024-12-29,5.32,5526598468936619,MC,1
5604,35,203,2025-04-19,2025-04-20,2025-04-21,3.12,5199463057262500,MC,1
5605,839,224,2024-12-26,2024-12-30,2024-12-31,5.72,4590957812940114,VS,5
5606,294,717,2025-03-29,2025-04-02,2025-04-03,5.73,5497485770152560,MC,2
5607,765,412,2024-01-19,2024-01-23,2024-01-24,7.46,4048826100126767,VS,5
5608,399,1037,2025-04-16,2025-04-18,2025-04-19,6.11,5575581245668768,MC,2
5609,966,980,2024-03-12,2024-03-14,2024-03-15,7.06,374840021292441,AX,5
5610,145,295,2024-01-01,2024-01-07,2024-01-08,6.05,4969330680808062,VS,3
5611,420,357,2025-03-06,2025-03-11,2025-03-12,6.66,346613710988875,AX,4
5612,83,634,2024-02-12,2024-02-14,2024-02-15,6.23,4607012009524498,VS,2
5613,923,886,2024-07-18,2024-07-23,2024-07-24,6.07,4902756267323037,VS,4
5614,79,114,2024-04-29,2024-05-05,2024-05-06,3.20,4669740764213254,VS,5
5615,752,678,2024-06-16,2024-06-21,2024-06-22,9.09,4596676438494159,VS,3
5616,436,428,2025-02-21,2025-02-25,2025-02-26,6.04,349396945661195,AX,5
5617,394,1154,2024-04-19,2024-04-24,2024-04-25,9.31,4964699920685211,VS,3
5618,473,225,2024-09-06,2024-09-07,2024-09-08,8.24,5483092094413065,MC,4
5619,808,1172,2024-11-18,2024-11-22,2024-11-23,6.83,375131121209768,AX,2
5620,516,142,2024-11-03,2024-11-08,2024-11-09,8.65,5458172391426011,MC,1
5621,351,283,2024-09-14,2024-09-18,2024-09-19,8.75,4873179608296615,VS,4
5622,49,785,2024-05-14,2024-05-15,2024-05-16,5.74,5144321547460701,MC,1
5623,737,581,2025-03-03,2025-03-06,2025-03-07,3.24,345009072317879,AX,1
5624,439,370,2024-04-11,2024-04-12,2024-04-13,8.02,345073462050888,AX,4
5625,919,1108,2024-06-01,2024-06-03,2024-06-04,5.82,4714286108462139,VS,2
5626,1010,320,2024-05-30,2024-06-04,2024-06-05,4.34,349786572693662,AX,2
5627,124,237,2024-03-28,2024-04-03,2024-04-04,7.11,4729328978184524,VS,3
5628,509,614,2024-09-09,2024-09-14,2024-09-15,7.90,372412751464439,AX,3
5629,1122,388,2025-03-06,2025-03-08,2025-03-09,11.10,4929683436198294,VS,1
5630,570,13,2025-06-04,2025-06-07,2025-06-08,10.47,5218512350117755,MC,2
5631,644,1160,2024-05-13,2024-05-14,2024-05-15,8.03,340897730887751,AX,5
5632,327,930,2025-06-11,2025-06-13,2025-06-14,4.56,4190342610024763,VS,4
5633,459,365,2024-03-12,2024-03-13,2024-03-14,6.31,344432742465854,AX,5
5634,931,1175,2024-01-20,2024-01-26,2024-01-27,7.11,372087451063484,AX,1
5635,818,862,2024-02-04,2024-02-10,2024-02-11,4.52,4537871046485095,VS,4
5636,889,557,2024-06-18,2024-06-23,2024-06-24,6.16,4848837061707279,VS,3
5637,1109,559,2025-04-26,2025-04-30,2025-05-01,5.09,344248990091734,AX,2
5638,783,804,2025-02-06,2025-02-10,2025-02-11,6.65,5110433982381292,MC,2
5639,1103,987,2025-05-31,2025-06-04,2025-06-05,7.99,5570641252365885,MC,2
5640,241,504,2024-08-07,2024-08-10,2024-08-11,5.87,4790138806177667,VS,1
5641,24,500,2024-09-13,2024-09-18,2024-09-19,5.36,5393165527822621,MC,4
5642,766,962,2024-11-04,2024-11-09,2024-11-10,9.28,5439644481689139,MC,2
5643,874,1134,2025-05-18,2025-05-21,2025-05-22,7.84,4208931760987907,VS,3
5644,83,299,2024-12-06,2024-12-12,2024-12-13,4.35,349483326909766,AX,3
5645,658,358,2025-05-28,2025-06-01,2025-06-02,8.69,4004639430947235,VS,2
5646,207,901,2024-02-01,2024-02-07,2024-02-08,7.19,5266954798814480,MC,1
5647,942,63,2025-01-18,2025-01-21,2025-01-22,6.91,4347432144549187,VS,4
5648,918,506,2024-08-03,2024-08-07,2024-08-08,10.59,5141737539662730,MC,5
5649,1104,1143,2024-05-08,2024-05-11,2024-05-12,6.61,5336071439825315,MC,2
5650,935,986,2025-03-24,2025-03-27,2025-03-28,6.48,342009467455615,AX,2
5651,1139,989,2025-05-23,2025-05-28,2025-05-29,5.27,5532299999528255,MC,1
5652,1002,68,2024-12-06,2024-12-09,2024-12-10,9.59,376166778433357,AX,5
5653,1047,16,2024-03-26,2024-03-31,2024-04-01,8.60,5297425866180933,MC,5
5654,1140,856,2024-09-29,2024-10-04,2024-10-05,5.77,5409029086507018,MC,1
5655,25,605,2025-06-18,2025-06-23,2025-06-24,5.63,5135464282205145,MC,2
5656,567,1131,2024-02-23,2024-02-25,2024-02-26,6.04,376509662343660,AX,4
5657,847,1023,2024-12-07,2024-12-09,2024-12-10,6.23,347213747556537,AX,4
5658,43,591,2024-10-11,2024-10-15,2024-10-16,8.28,349472842688670,AX,5
5659,155,186,2024-01-18,2024-01-23,2024-01-24,6.57,5533899431499344,MC,4
5660,347,941,2024-01-12,2024-01-17,2024-01-18,8.00,4929464821292877,VS,5
5661,205,144,2024-11-30,2024-12-06,2024-12-07,5.81,379930578670094,AX,5
5662,136,982,2024-02-15,2024-02-20,2024-02-21,9.67,4587415800756960,VS,4
5663,634,373,2025-06-05,2025-06-08,2025-06-09,7.18,348230830664165,AX,5
5664,935,705,2024-01-03,2024-01-04,2024-01-05,5.40,5468480047075239,MC,4
5665,947,140,2024-06-15,2024-06-21,2024-06-22,9.76,5391646361307639,MC,1
5666,718,868,2024-12-12,2024-12-17,2024-12-18,3.15,379477901379056,AX,5
5667,579,1054,2024-07-12,2024-07-18,2024-07-19,8.25,349094713610320,AX,4
5668,336,58,2025-05-01,2025-05-05,2025-05-06,9.12,375803533340059,AX,3
5669,1192,185,2024-04-26,2024-05-02,2024-05-03,4.74,5390135684395272,MC,2
5670,1016,20,2024-08-20,2024-08-22,2024-08-23,7.04,346874663467562,AX,3
5671,862,646,2024-02-20,2024-02-21,2024-02-22,8.06,5322530398590578,MC,1
5672,1124,1101,2024-02-07,2024-02-10,2024-02-11,6.10,5289112665255262,MC,5
5673,913,27,2025-03-14,2025-03-19,2025-03-20,6.69,4244765088167939,VS,5
